zip_code,lat,lon,state
84006,40.59,-112.1,UT
84511,37.55,-109.48,UT
84533,37.57,-110.32,UT
84007,40.33,-110.2,UT
84010,40.88,-111.82,UT
84054,40.84,-111.9,UT
84087,40.89,-111.93,UT
84302,41.51,-112.04,UT
84304,41.82,-111.99,UT
84309,41.72,-112.08,UT
84324,41.48,-111.94,UT
84513,39.2,-110.92,UT
84720,37.81,-113.22,UT
84721,37.66,-113.19,UT
84722,37.39,-113.63,UT
84781,37.47,-113.51,UT
84013,40.33,-112.11,UT
84014,40.93,-111.88,UT
84015,41.11,-112.05,UT
84056,41.12,-111.98,UT
84075,41.05,-112.06,UT
84017,40.88,-111.31,UT
84307,41.46,-112.47,UT
84624,39.29,-112.56,UT
84020,40.49,-111.84,UT
84021,40.1,-110.49,UT
84051,40.41,-110.4,UT
84073,40.39,-110.43,UT
84022,40.32,-112.79,UT
84023,40.91,-109.34,UT
84520,39.51,-110.45,UT
84310,41.33,-111.79,UT
84521,39.28,-110.67,UT
84724,38.68,-112.14,UT
84627,39.35,-111.57,UT
84629,39.78,-111.44,UT
84025,40.99,-111.86,UT
84311,41.82,-112.1,UT
84631,39.01,-112.27,UT
84026,40.29,-109.8,UT
84063,40.18,-109.71,UT
84076,40.44,-109.84,UT
84028,41.91,-111.25,UT
84306,41.79,-112.06,UT
84312,41.79,-112.17,UT
84331,41.89,-112.38,UT
84728,39.06,-113.83,UT
84029,40.67,-112.76,UT
84515,38.97,-109.31,UT
84525,38.98,-110.65,UT
84540,39.18,-109.49,UT
84621,39.08,-111.84,UT
84630,39.29,-111.8,UT
84032,40.43,-111.19,UT
84526,39.67,-111.01,UT
84529,39.69,-110.8,UT
84635,39.37,-112.73,UT
84314,41.64,-112.09,UT
84315,41.15,-112.14,UT
84528,39.41,-111,UT
84317,41.28,-111.69,UT
84737,37.13,-112.97,UT
84318,41.8,-111.8,UT
84319,41.6,-111.72,UT
84035,40.47,-109.26,UT
84712,38.09,-112,UT
84036,40.62,-111.15,UT
84061,40.74,-111.36,UT
84741,37.27,-112.23,UT
84037,41.02,-111.92,UT
84038,41.81,-111.37,UT
84039,40.39,-109.84,UT
84745,37.27,-113.19,UT
84040,41.08,-111.9,UT
84041,41.07,-111.98,UT
84005,40.37,-112.02,UT
84043,40.32,-111.96,UT
84045,40.28,-111.88,UT
84308,41.96,-112,UT
84320,41.95,-111.86,UT
84747,38.4,-111.58,UT
84321,41.7,-111.87,UT
84341,41.85,-111.7,UT
84044,40.7,-112.08,UT
84046,40.94,-109.79,UT
84642,39.25,-111.52,UT
84325,41.71,-111.98,UT
84047,40.6,-111.88,UT
84049,40.5,-111.52,UT
84751,38.36,-113.11,UT
84532,38.45,-109.6,UT
84645,39.85,-111.84,UT
84739,38.62,-112.33,UT
84754,38.63,-111.75,UT
84766,38.55,-112.35,UT
84535,37.98,-109.29,UT
84018,41.13,-111.54,UT
84050,41.01,-111.67,UT
84623,39.45,-111.57,UT
84667,39.44,-111.67,UT
84647,39.55,-111.39,UT
84052,40.17,-110.02,UT
84053,40.41,-109.99,UT
84648,39.68,-111.83,UT
84714,37.87,-113.66,UT
84753,37.87,-113.86,UT
84757,37.38,-113.32,UT
84055,40.81,-111.11,UT
84401,41.21,-111.97,UT
84403,41.18,-111.91,UT
84404,41.24,-112.13,UT
84405,41.15,-111.98,UT
84414,41.31,-111.96,UT
84057,40.31,-111.71,UT
84058,40.29,-111.72,UT
84097,40.29,-111.67,UT
84759,37.86,-112.34,UT
84328,41.48,-111.77,UT
84060,40.64,-111.49,UT
84098,40.71,-111.55,UT
84329,41.74,-113.44,UT
84651,40.01,-111.73,UT
84042,40.32,-111.74,UT
84062,40.46,-111.63,UT
84501,39.57,-110.8,UT
84332,41.69,-111.81,UT
84601,40.22,-111.69,UT
84602,40.22,-111.69,UT
84604,40.33,-111.57,UT
84606,40.21,-111.61,UT
84064,41.65,-111.21,UT
84701,38.75,-112.1,UT
84732,38.45,-111.9,UT
84333,41.9,-111.81,UT
84065,40.47,-112,UT
84095,40.55,-111.96,UT
84096,40.48,-112.07,UT
84066,40.28,-110,UT
84067,41.17,-112.04,UT
84069,40.34,-112.48,UT
84653,40.02,-111.64,UT
84654,38.95,-111.83,UT
84101,40.75,-111.9,UT
84102,40.75,-111.86,UT
84103,40.79,-111.82,UT
84104,40.74,-111.98,UT
84105,40.73,-111.85,UT
84106,40.7,-111.85,UT
84107,40.65,-111.88,UT
84108,40.78,-111.73,UT
84109,40.7,-111.71,UT
84111,40.75,-111.88,UT
84112,40.76,-111.84,UT
84113,40.76,-111.83,UT
84114,40.77,-111.89,UT
84115,40.71,-111.89,UT
84116,40.81,-111.94,UT
84117,40.65,-111.83,UT
84118,40.65,-112.01,UT
84119,40.7,-111.94,UT
84120,40.69,-111.99,UT
84121,40.62,-111.71,UT
84123,40.65,-111.92,UT
84124,40.67,-111.79,UT
84128,40.7,-112.05,UT
84129,40.66,-111.93,UT
84133,40.76,-111.89,UT
84138,40.75,-111.88,UT
84180,40.77,-111.9,UT
84070,40.57,-111.89,UT
84092,40.56,-111.72,UT
84093,40.59,-111.81,UT
84094,40.56,-111.86,UT
84733,37.24,-113.79,UT
84738,37.18,-113.63,UT
84765,37.13,-113.65,UT
84655,39.99,-111.81,UT
84335,41.82,-111.87,UT
84313,41.68,-113.83,UT
84336,41.81,-112.87,UT
84660,40.02,-111.55,UT
84779,37.3,-113.08,UT
84663,40.2,-111.47,UT
84664,40.11,-111.48,UT
84770,37.18,-113.6,UT
84782,37.42,-113.72,UT
84783,37.26,-113.69,UT
84790,37.06,-113.57,UT
84071,40.3,-112.3,UT
84031,40.54,-110.73,UT
84072,40.38,-110.65,UT
84773,38.23,-111.47,UT
84074,40.57,-112.33,UT
84774,37.26,-113.27,UT
84337,41.69,-112.27,UT
84338,41.92,-111.92,UT
84008,40.45,-109.53,UT
84078,40.55,-109.57,UT
84080,40.06,-112.34,UT
84082,40.36,-111.43,UT
84780,37.22,-113.48,UT
84542,39.54,-110.74,UT
84339,41.62,-111.93,UT
84034,40.2,-113.86,UT
84083,40.84,-114.02,UT
84081,40.59,-112.03,UT
84084,40.62,-111.98,UT
84088,40.58,-111.98,UT
84085,40.55,-109.9,UT
84340,41.35,-112.15,UT
84086,41.37,-111.27,UT
83414,43.75,-111.04,WY
85321,32.15,-112.62,AZ
85920,33.83,-109.19,AZ
85117,33.42,-111.54,AZ
85118,33.34,-111.42,AZ
85119,33.38,-111.51,AZ
85120,33.4,-111.56,AZ
85178,33.42,-111.54,AZ
85190,33.52,-111.38,AZ
85322,33.18,-112.79,AZ
85323,33.44,-112.31,AZ
85338,33.37,-112.38,AZ
85392,33.47,-112.29,AZ
85395,33.47,-112.39,AZ
86321,34.5,-113.07,AZ
85602,32.19,-110.38,AZ
85603,31.44,-109.87,AZ
85324,34.13,-112.13,AZ
85922,33.52,-109.21,AZ
85326,33.38,-112.55,AZ
85396,33.56,-112.57,AZ
86426,35,-114.56,AZ
86429,35.14,-114.49,AZ
86440,34.86,-114.51,AZ
86442,35.09,-114.57,AZ
86322,34.48,-111.78,AZ
85122,32.91,-111.74,AZ
85123,32.73,-111.67,AZ
85130,32.89,-111.75,AZ
85193,32.86,-111.83,AZ
85194,32.91,-111.65,AZ
85331,33.8,-111.93,AZ
85224,33.32,-111.87,AZ
85225,33.32,-111.82,AZ
85226,33.27,-111.94,AZ
85248,33.24,-111.96,AZ
85249,33.24,-111.78,AZ
85286,33.27,-111.82,AZ
86503,36.23,-109.57,AZ
86323,34.77,-112.45,AZ
86324,34.79,-112.1,AZ
85533,33.27,-109.27,AZ
85606,32.06,-109.91,AZ
85924,34.51,-109.69,AZ
85128,32.97,-111.49,AZ
86325,34.73,-111.91,AZ
86326,34.75,-112.01,AZ
86327,34.56,-112.12,AZ
85607,31.54,-109.46,AZ
85534,32.76,-109.07,AZ
85925,34.11,-109.38,AZ
85328,33.32,-114.64,AZ
85610,31.73,-109.7,AZ
85335,33.59,-112.33,AZ
85131,32.65,-111.59,AZ
86001,35.23,-111.72,AZ
86004,35.29,-111.32,AZ
86024,34.73,-111.15,AZ
86038,34.93,-111.47,AZ
85132,32.95,-111.23,AZ
86022,36.74,-112.11,AZ
86505,35.67,-109.65,AZ
85337,32.99,-112.9,AZ
85233,33.34,-111.81,AZ
85234,33.36,-111.75,AZ
85295,33.3,-111.74,AZ
85296,33.3,-111.76,AZ
85297,33.26,-111.71,AZ
85298,33.24,-111.7,AZ
85301,33.53,-112.18,AZ
85302,33.57,-112.18,AZ
85303,33.53,-112.22,AZ
85304,33.59,-112.17,AZ
85305,33.53,-112.26,AZ
85306,33.62,-112.17,AZ
85307,33.53,-112.31,AZ
85308,33.66,-112.18,AZ
85309,33.53,-112.38,AZ
85310,33.71,-112.17,AZ
85501,33.62,-110.7,AZ
85614,31.84,-111.06,AZ
85622,31.76,-110.85,AZ
85927,34,-109.48,AZ
85135,33,-110.78,AZ
85928,34.53,-110.44,AZ
85615,31.44,-110.23,AZ
85236,33.33,-111.71,AZ
86025,34.94,-110.09,AZ
85616,31.73,-110.31,AZ
85137,33.1,-110.97,AZ
86401,35.24,-113.76,AZ
86409,35.24,-114.01,AZ
86413,35.13,-114.25,AZ
86437,35.39,-113.62,AZ
86441,35.64,-114.31,AZ
86443,36.02,-114.29,AZ
86444,35.98,-114.06,AZ
86445,35.9,-114.59,AZ
86332,34.29,-112.66,AZ
86403,34.48,-114.32,AZ
86404,34.61,-114.3,AZ
86406,34.44,-114.24,AZ
85929,34.1,-110.08,AZ
85339,33.3,-112.2,AZ
85340,33.51,-112.36,AZ
85617,31.55,-109.69,AZ
85618,32.68,-110.62,AZ
85653,32.45,-111.29,AZ
85658,32.51,-111.16,AZ
85138,33.01,-111.97,AZ
85139,32.98,-112.11,AZ
86333,34.34,-112.03,AZ
85201,33.44,-111.85,AZ
85202,33.38,-111.87,AZ
85203,33.44,-111.8,AZ
85204,33.39,-111.78,AZ
85205,33.43,-111.71,AZ
85206,33.39,-111.71,AZ
85207,33.45,-111.64,AZ
85208,33.38,-111.63,AZ
85209,33.37,-111.64,AZ
85210,33.38,-111.84,AZ
85212,33.33,-111.63,AZ
85213,33.44,-111.76,AZ
85215,33.59,-111.44,AZ
85539,33.4,-110.97,AZ
85540,33.04,-109.37,AZ
85342,33.98,-112.44,AZ
85621,31.45,-110.83,AZ
85648,31.5,-111.06,AZ
85623,32.64,-110.84,AZ
86036,36.74,-111.85,AZ
85343,33.32,-112.7,AZ
85344,33.99,-114.23,AZ
85624,31.53,-110.71,AZ
86334,34.9,-112.43,AZ
85541,34.19,-111.17,AZ
86434,35.64,-113.61,AZ
85625,31.86,-109.33,AZ
85345,33.57,-112.25,AZ
85381,33.61,-112.23,AZ
85382,33.65,-112.24,AZ
85383,33.76,-112.24,AZ
85542,33.21,-110.53,AZ
85003,33.45,-112.07,AZ
85004,33.44,-112.07,AZ
85006,33.46,-112.05,AZ
85007,33.44,-112.08,AZ
85008,33.46,-111.98,AZ
85009,33.44,-112.13,AZ
85012,33.5,-112.07,AZ
85013,33.5,-112.08,AZ
85014,33.5,-112.05,AZ
85015,33.5,-112.1,AZ
85016,33.5,-112.02,AZ
85017,33.5,-112.12,AZ
85018,33.5,-111.98,AZ
85019,33.5,-112.14,AZ
85020,33.57,-112.05,AZ
85021,33.55,-112.09,AZ
85022,33.62,-112.05,AZ
85023,33.63,-112.09,AZ
85024,33.68,-112.04,AZ
85025,33.45,-112.07,AZ
85026,33.45,-111.97,AZ
85027,33.72,-112.08,AZ
85028,33.56,-112,AZ
85029,33.59,-112.1,AZ
85031,33.49,-112.16,AZ
85032,33.62,-112,AZ
85033,33.49,-112.21,AZ
85034,33.43,-112.01,AZ
85035,33.47,-112.19,AZ
85037,33.48,-112.25,AZ
85039,33.49,-112.28,AZ
85040,33.4,-112.02,AZ
85041,33.38,-112.11,AZ
85042,33.37,-112.03,AZ
85043,33.42,-112.2,AZ
85044,33.34,-112.06,AZ
85045,33.3,-112.1,AZ
85048,33.28,-112.03,AZ
85050,33.69,-112,AZ
85051,33.55,-112.13,AZ
85053,33.62,-112.13,AZ
85054,33.67,-111.95,AZ
85055,33.45,-111.97,AZ
85065,33.43,-112.05,AZ
85073,33.44,-112.07,AZ
85083,33.73,-112.14,AZ
85085,33.75,-112.14,AZ
85086,33.83,-112.11,AZ
85087,33.95,-112.07,AZ
85097,33.43,-112.15,AZ
85141,32.71,-111.49,AZ
85535,32.97,-109.91,AZ
85543,33,-109.88,AZ
85544,34.32,-111.54,AZ
85935,34.08,-109.9,AZ
86301,34.62,-112.42,AZ
86303,34.49,-112.44,AZ
86305,34.76,-112.88,AZ
86314,34.66,-112.29,AZ
86315,34.69,-112.3,AZ
85127,33.21,-111.69,AZ
85140,33.17,-111.57,AZ
85142,33.16,-111.59,AZ
85143,33.16,-111.56,AZ
85145,32.57,-111.36,AZ
86335,34.68,-111.7,AZ
85545,33.62,-111.03,AZ
85121,32.98,-111.75,AZ
85147,33.08,-111.74,AZ
85546,32.7,-109.65,AZ
85629,31.91,-110.9,AZ
85630,31.88,-110.18,AZ
85936,34.56,-109.33,AZ
85348,33.72,-113.65,AZ
85631,32.62,-110.59,AZ
85632,32,-109.21,AZ
85250,33.53,-111.89,AZ
85251,33.49,-111.92,AZ
85253,33.54,-111.96,AZ
85254,33.61,-111.94,AZ
85255,33.66,-111.87,AZ
85256,33.5,-111.79,AZ
85257,33.46,-111.92,AZ
85258,33.56,-111.9,AZ
85259,33.68,-111.73,AZ
85260,33.61,-111.89,AZ
85262,33.85,-111.78,AZ
85263,33.73,-111.68,AZ
85264,33.75,-111.57,AZ
85266,33.48,-111.92,AZ
85268,33.6,-111.74,AZ
86336,34.94,-111.94,AZ
86351,34.75,-111.77,AZ
85634,32,-111.93,AZ
85901,34.23,-110.07,AZ
85613,31.52,-110.36,AZ
85635,31.59,-110.17,AZ
85650,31.5,-110.21,AZ
85937,34.64,-110.11,AZ
85350,32.53,-114.71,AZ
85611,31.57,-110.54,AZ
85637,31.75,-110.66,AZ
85938,34.04,-109.2,AZ
85172,32.93,-111.92,AZ
85351,33.6,-112.28,AZ
85373,33.68,-112.31,AZ
85374,33.64,-112.38,AZ
85375,33.67,-112.36,AZ
85378,33.63,-112.34,AZ
85379,33.6,-112.37,AZ
85387,33.71,-112.4,AZ
85388,33.61,-112.46,AZ
85173,33.28,-111.1,AZ
85333,32.94,-113.34,AZ
85347,32.76,-113.87,AZ
86514,36.89,-109.37,AZ
85281,33.43,-111.91,AZ
85282,33.4,-111.92,AZ
85283,33.36,-111.93,AZ
85284,33.33,-111.93,AZ
85552,32.82,-109.78,AZ
85353,33.42,-112.27,AZ
85638,31.71,-110.04,AZ
86044,36.91,-110.87,AZ
85354,33.57,-113.02,AZ
86436,34.72,-114.44,AZ
85701,32.21,-110.96,AZ
85704,32.33,-110.98,AZ
85705,32.26,-111,AZ
85706,32.07,-110.88,AZ
85708,32.17,-110.87,AZ
85710,32.22,-110.82,AZ
85711,32.21,-110.88,AZ
85712,32.25,-110.87,AZ
85713,32.19,-110.98,AZ
85714,32.16,-110.91,AZ
85715,32.25,-110.82,AZ
85716,32.24,-110.92,AZ
85718,32.31,-110.92,AZ
85719,32.24,-110.95,AZ
85730,32.17,-110.79,AZ
85735,32.06,-111.42,AZ
85736,31.9,-111.36,AZ
85737,32.43,-110.95,AZ
85739,32.54,-110.95,AZ
85741,32.33,-111.05,AZ
85742,32.43,-111.03,AZ
85743,32.3,-111.16,AZ
85745,32.25,-111.08,AZ
85746,32.09,-111.08,AZ
85747,32.1,-110.68,AZ
85748,32.21,-110.75,AZ
85749,32.28,-110.73,AZ
85750,32.29,-110.83,AZ
85755,32.46,-110.97,AZ
85756,32.07,-110.92,AZ
85757,32.08,-111.11,AZ
85640,31.55,-111.03,AZ
85645,31.71,-111.02,AZ
85641,31.95,-110.69,AZ
85191,32.98,-111.44,AZ
85355,33.55,-112.43,AZ
85356,32.7,-114.17,AZ
85390,33.9,-112.9,AZ
85643,32.43,-109.88,AZ
86046,35.37,-112.26,AZ
85192,32.88,-110.66,AZ
86047,35.1,-110.64,AZ
85361,33.72,-112.65,AZ
85363,33.58,-112.3,AZ
85364,32.68,-114.66,AZ
85365,32.72,-114.51,AZ
85367,32.68,-114.38,AZ
87510,36.2,-106.31,NM
87516,36.18,-106.43,NM
88310,32.88,-105.95,NM
87101,35.11,-106.62,NM
87102,35.11,-106.62,NM
87104,35.11,-106.62,NM
87105,35.11,-106.62,NM
87106,35.11,-106.62,NM
87107,35.11,-106.62,NM
87108,35.11,-106.62,NM
87109,35.11,-106.62,NM
87110,35.11,-106.62,NM
87111,35.11,-106.62,NM
87112,35.11,-106.62,NM
87113,35.11,-106.62,NM
87114,35.11,-106.62,NM
87115,35.11,-106.62,NM
87116,35.11,-106.62,NM
87120,35.11,-106.62,NM
87121,35.11,-106.62,NM
87122,35.11,-106.62,NM
87123,35.11,-106.62,NM
87124,35.27,-106.66,NM
87144,35.32,-106.71,NM
88312,33.39,-105.68,NM
88410,35.91,-103.15,NM
88020,31.94,-108.83,NM
88021,32,-106.59,NM
88081,32.04,-106.44,NM
87711,35.2,-105.14,NM
87820,33.88,-108.53,NM
87930,32.84,-107.31,NM
88210,32.84,-104.43,NM
87410,36.82,-108,NM
88023,32.75,-108.13,NM
87002,34.65,-106.77,NM
88314,33.15,-105.88,NM
87001,35.38,-106.47,NM
87004,35.31,-106.55,NM
87412,36.61,-107.73,NM
87413,36.71,-107.97,NM
87005,35.14,-108.23,NM
87006,34.47,-106.8,NM
88025,33.03,-108.7,NM
87931,32.97,-107.3,NM
88316,33.54,-105.59,NM
88220,32.4,-104.23,NM
88301,33.64,-105.88,NM
88113,33.86,-103.11,NM
88123,33.78,-103.11,NM
87008,35.1,-106.37,NM
87010,35.37,-106.14,NM
87713,36.14,-105.36,NM
87520,36.89,-106.58,NM
87521,36.17,-105.74,NM
87576,36.15,-105.62,NM
87522,35.99,-105.92,NM
87714,36.5,-104.91,NM
88415,36.45,-103.17,NM
87715,35.99,-105.37,NM
88317,32.95,-105.73,NM
88101,34.41,-103.2,NM
88133,34.41,-103.48,NM
87312,35.47,-108.45,NM
88318,34.24,-105.59,NM
87048,35.23,-106.62,NM
87012,36.16,-106.61,NM
87013,36.02,-106.95,NM
87014,35.08,-107.51,NM
88417,35.03,-104.4,NM
87821,34.14,-107.84,NM
88030,32.26,-107.75,NM
87933,32.78,-107.28,NM
88414,36.74,-103.99,NM
88418,36.76,-103.83,NM
88230,33.19,-104.36,NM
87528,36.93,-106.99,NM
87718,36.55,-105.26,NM
87015,35.08,-106.17,NM
88116,33.94,-103.65,NM
87529,36.43,-105.65,NM
87530,36.34,-106.18,NM
87531,36.2,-105.96,NM
88321,34.65,-105.45,NM
87532,36,-106.06,NM
87537,36.06,-106.11,NM
87009,34.37,-105.7,NM
87016,34.76,-106.06,NM
87063,34.59,-106.03,NM
87401,36.75,-108.18,NM
87402,36.75,-108.18,NM
88034,32.56,-108.02,NM
87315,34.65,-108.67,NM
87415,36.8,-108.08,NM
88118,34.21,-103.54,NM
88419,36.84,-103.91,NM
88119,34.47,-104.23,NM
87416,36.73,-108.39,NM
87017,36.23,-106.85,NM
87301,35.52,-108.73,NM
87317,35.57,-108.76,NM
87936,32.75,-107.26,NM
88421,35.35,-104.48,NM
88422,36.3,-103.97,NM
88324,33.4,-105.44,NM
88039,33.31,-108.88,NM
87535,35.58,-105.76,NM
88112,34.81,-103.21,NM
88120,34.82,-103.31,NM
87020,35.15,-107.83,NM
88424,36.59,-103.61,NM
87722,36.13,-105.23,NM
88232,33.11,-104.32,NM
88041,32.88,-108.08,NM
87937,32.66,-107.15,NM
88042,32.92,-107.56,NM
88240,32.73,-103.16,NM
88242,32.73,-103.16,NM
88330,32.83,-106.11,NM
87723,36.03,-105.38,NM
88336,33.38,-105.27,NM
88250,32.81,-104.73,NM
88121,34.64,-103.9,NM
88043,32.69,-108.13,NM
88252,32.11,-103.18,NM
87023,34.61,-106.76,NM
87024,35.61,-106.72,NM
87025,35.77,-106.68,NM
87417,36.73,-108.34,NM
87026,35.03,-107.39,NM
87027,36.08,-106.97,NM
87046,36.18,-106.95,NM
87028,34.34,-106.84,NM
88253,32.99,-104.36,NM
87724,35.19,-105.08,NM
88337,32.97,-105.93,NM
87539,36.38,-106.04,NM
88044,32.12,-106.7,NM
87418,36.92,-108.19,NM
88001,32.33,-106.75,NM
88002,32.26,-106.47,NM
88005,32.33,-106.75,NM
88007,32.33,-106.75,NM
88011,32.33,-106.75,NM
88012,32.33,-106.75,NM
87701,35.59,-105.22,NM
87745,35.77,-105.25,NM
87823,34.16,-106.91,NM
88338,33.49,-105.38,NM
87029,36.3,-107.04,NM
88426,35.36,-103.44,NM
88045,32.34,-108.7,NM
87544,35.89,-106.28,NM
87031,34.81,-106.73,NM
87551,36.72,-106.56,NM
88256,32.28,-104.09,NM
88260,32.94,-103.35,NM
88427,34.74,-103.66,NM
87825,34.11,-107.23,NM
88264,32.85,-103.76,NM
87728,36.54,-104.54,NM
88339,32.88,-105.47,NM
88124,34.42,-103.62,NM
88340,33.15,-105.79,NM
88047,32.27,-106.61,NM
88048,32.16,-106.69,NM
88072,32.11,-106.66,NM
87730,36.08,-104.25,NM
88125,33.64,-103.33,NM
88049,32.85,-107.97,NM
87731,35.65,-105.27,NM
87939,33.39,-107.45,NM
88265,32.62,-103.26,NM
87732,35.97,-105.32,NM
87035,35,-106.04,NM
87056,35.14,-105.97,NM
87733,35.77,-103.95,NM
87036,34.52,-106.24,NM
87018,36.13,-106.93,NM
88430,35.6,-103.09,NM
87419,36.8,-107.61,NM
88431,35.06,-104.26,NM
88341,33.55,-105.7,NM
87734,36.17,-105.04,NM
87549,36.3,-106.04,NM
87552,35.57,-105.67,NM
87041,35.57,-106.33,NM
87083,35.64,-106.33,NM
87553,36.17,-105.69,NM
88126,33.83,-103.33,NM
87042,34.82,-106.68,NM
87068,34.85,-106.7,NM
88343,33.35,-105.14,NM
87827,34.33,-108.28,NM
88344,32.61,-105.39,NM
87043,35.32,-106.46,NM
87828,34.13,-106.85,NM
88114,33.51,-103.33,NM
88130,34.18,-103.34,NM
87045,35.36,-108.04,NM
87829,34.31,-108.79,NM
87556,36.71,-105.59,NM
87321,35.13,-108.49,NM
87557,36.36,-105.6,NM
87740,36.88,-104.44,NM
87830,33.7,-108.76,NM
87560,35.37,-105.44,NM
87940,32.67,-107.06,NM
87742,35.83,-105.42,NM
88132,33.98,-103.23,NM
88201,33.37,-104.52,NM
88203,33.33,-104.52,NM
87538,35.48,-105.4,NM
87743,35.94,-104.19,NM
88345,33.36,-105.64,NM
88346,33.33,-105.6,NM
88347,32.79,-105.56,NM
87941,32.7,-107.21,NM
87831,34.25,-106.89,NM
87832,33.91,-106.86,NM
87047,35.16,-106.36,NM
88411,35.12,-103.3,NM
88434,35.11,-103.32,NM
87565,36.03,-106.09,NM
87566,36.05,-106.07,NM
88348,33.4,-105.32,NM
87567,35.98,-106.01,NM
87501,35.67,-105.95,NM
87505,35.67,-105.95,NM
87506,35.67,-105.95,NM
87507,35.67,-105.95,NM
87508,35.57,-106.11,NM
87540,35.48,-105.87,NM
88435,34.94,-104.67,NM
87052,35.51,-106.36,NM
87044,34.98,-106.3,NM
87053,35.55,-106.77,NM
88436,36.14,-103.13,NM
87420,36.79,-108.69,NM
88022,33.01,-108.28,NM
88061,32.78,-108.26,NM
87801,34.05,-106.9,NM
87746,35.84,-104.06,NM
87729,36.35,-104.79,NM
87747,36.36,-104.59,NM
88008,31.87,-106.64,NM
88063,31.79,-106.57,NM
88134,34.44,-104,NM
87571,36.38,-105.57,NM
87580,36.53,-105.58,NM
88213,33.39,-103.71,NM
88267,33.25,-103.31,NM
87573,35.74,-105.67,NM
88135,34.38,-103.05,NM
87323,35.4,-108.22,NM
87575,36.7,-106.54,NM
87059,35.08,-106.37,NM
88351,33.27,-105.13,NM
87325,35.85,-108.75,NM
88439,35.47,-104.52,NM
87901,33.13,-107.24,NM
88401,35.16,-103.72,NM
88433,34.93,-103.76,NM
88352,33.07,-106.02,NM
87579,36.19,-105.67,NM
87581,36.49,-106.12,NM
87062,34.51,-106.76,NM
87735,36.05,-105.11,NM
87752,36,-104.71,NM
87421,36.81,-108.41,NM
87750,35.81,-104.92,NM
88354,32.8,-105.51,NM
87942,33.11,-107.29,NM
87943,33.34,-107.51,NM
88136,34.43,-104.6,NM
87064,36.18,-106.55,NM
79821,31.99,-106.59,TX
96101,41.43,-120.53,CA
96103,39.78,-120.65,CA
96104,41.48,-120.14,CA
96105,39.87,-120.2,CA
96107,38.47,-119.48,CA
96108,41.75,-120.4,CA
96109,39.94,-120.06,CA
96112,41.88,-120.11,CA
96114,40.28,-120.5,CA
96136,40.31,-120.2,CA
96115,41.71,-120.23,CA
96117,40.51,-120.31,CA
96118,39.63,-120.21,CA
96120,38.73,-119.84,CA
96121,40.18,-120.36,CA
96122,39.79,-120.46,CA
96129,39.82,-120.37,CA
96123,40.82,-120.28,CA
96132,40.94,-120.64,CA
96124,39.66,-120.43,CA
96125,39.6,-120.65,CA
96126,39.57,-120.34,CA
96150,38.84,-120.01,CA
96128,40.35,-120.38,CA
96130,40.57,-120.61,CA
96146,39.19,-120.22,CA
96133,38.64,-119.48,CA
96161,39.33,-120.24,CA
96134,41.8,-121.46,CA
96137,40.26,-121.02,CA
89001,37.27,-115.2,NV
89017,37.72,-115.33,NV
89020,36.53,-116.47,NV
89310,39.54,-117.19,NV
89311,38.9,-114.2,NV
89820,40.47,-117.03,NV
89005,35.91,-114.8,NV
89008,37.32,-114.53,NV
89821,40.52,-116.36,NV
89822,40.73,-116.1,NV
89701,39.14,-119.71,NV
89703,39.16,-119.86,NV
89704,39.26,-119.79,NV
89705,39.05,-119.83,NV
89706,39.21,-119.71,NV
89451,39.24,-119.92,NV
89403,39.26,-119.48,NV
89823,41.4,-115.48,NV
89010,37.68,-117.93,NV
89801,40.95,-115.79,NV
89815,40.55,-115.61,NV
89828,40.76,-115.41,NV
89301,39.42,-115,NV
89314,38.86,-115.73,NV
89316,39.82,-116.19,NV
89406,39.5,-118.29,NV
89408,39.66,-119.06,NV
89410,38.75,-119.61,NV
89460,38.91,-119.79,NV
89413,39.05,-119.92,NV
89414,40.93,-117.33,NV
89013,37.53,-117.51,NV
89415,38.65,-118.83,NV
89002,36,-114.96,NV
89011,36.09,-114.9,NV
89012,36,-115.04,NV
89014,36.05,-115.05,NV
89015,36.01,-114.95,NV
89044,35.88,-115.04,NV
89052,35.98,-115.11,NV
89074,36.03,-115.07,NV
89418,40.59,-118.06,NV
89825,41.85,-114.75,NV
89019,35.75,-115.53,NV
89054,35.93,-115.22,NV
89101,36.17,-115.12,NV
89102,36.14,-115.18,NV
89103,36.11,-115.21,NV
89104,36.15,-115.11,NV
89106,36.18,-115.17,NV
89107,36.17,-115.2,NV
89108,36.21,-115.21,NV
89109,36.11,-115.12,NV
89110,36.17,-115.05,NV
89113,36.06,-115.27,NV
89115,36.23,-115.05,NV
89117,36.14,-115.27,NV
89118,36.07,-115.21,NV
89119,36.08,-115.14,NV
89120,36.07,-115.08,NV
89121,36.12,-115.08,NV
89122,36.1,-115.02,NV
89123,36,-115.14,NV
89124,36.16,-115.43,NV
89128,36.19,-115.26,NV
89129,36.23,-115.29,NV
89130,36.24,-115.23,NV
89131,36.3,-115.24,NV
89134,36.19,-115.31,NV
89135,36.09,-115.38,NV
89138,36.18,-115.38,NV
89139,36.03,-115.21,NV
89141,35.97,-115.21,NV
89142,36.14,-115.03,NV
89143,36.31,-115.29,NV
89144,36.17,-115.31,NV
89145,36.16,-115.28,NV
89146,36.14,-115.22,NV
89147,36.11,-115.27,NV
