zip_code,city,state,market_health_index
38611,Byhalia,MS,5.722377464
38632,Hernando,MS,3.455177101
38635,Holly Springs,MS,0.736349218
38637,Horn Lake,MS,0.101200816
38641,Walls,MS,7.130126123
38651,Nesbit,MS,7.010799789
38654,Olive Branch,MS,5.310777132
38661,Red Banks,MS,1.305037384
38665,Sarah,MS,8.790876822
38668,Senatobia,MS,9.366362057
38671,Southaven,MS,1.076202704
38672,Southaven,MS,1.036175515
38676,Tunica,MS,0.354202855
38680,Lynchburg,MS,1.15550185
39039,Benton,MS,4.969413186
39042,Brandon,MS,9.016690582
39047,Brandon,MS,8.83241447
39056,Clinton,MS,8.416282758
39059,Crystal Springs,MS,8.275054754
39073,Florence,MS,9.398836946
39110,Madison,MS,9.210784684
39145,Pelahatchie,MS,7.91405483
39157,Ridgeland,MS,8.212370667
39170,Terry,MS,8.324144702
39191,Wesson,MS,8.015255645
39194,Yazoo City,MS,1.123026962
39206,Jackson,MS,8.625481459
39211,Jackson,MS,8.638320369
39216,Jackson,MS,9.580092138
39218,Richland,MS,9.033305642
39232,Flowood,MS,7.519824787
39272,Byram,MS,7.619515142
39401,Hattiesburg,MS,1.39339929
39402,Hattiesburg,MS,1.963597916
39455,Lumberton,MS,0.075522997
39465,Petal,MS,2.646325806
39475,Purvis,MS,2.511894872
39476,Richton,MS,0.917604411
39482,Sumrall,MS,1.209123178
39520,Bay Saint Louis,MS,7.098406465
39525,Diamondhead,MS,5.82282305
39532,Biloxi,MS,7.926138509
39553,Gautier,MS,4.005739748
39556,Kiln,MS,5.579639
39560,Long Beach,MS,7.260025678
39562,Moss Point,MS,7.834755683
39564,Ocean Springs,MS,6.584094857
39565,Vancleave,MS,5.191450797
39567,Pascagoula,MS,7.355939884
39571,Pass Christian,MS,6.688316592
39576,Waveland,MS,7.809833094
39581,Pascagoula,MS,6.850691035
39817,Bainbridge,GA,1.575409712
39819,Bainbridge,GA,1.049769655
39827,Cairo,GA,0.054376558
39828,Cairo,GA,0.589079375
40004,Bardstown,KY,7.056113587
40014,Crestwood,KY,5.328902651
40023,Louisville,KY,5.477682954
40026,Goshen,KY,5.492787554
40031,La Grange,KY,5.616645268
40046,Mount Eden,KY,8.577146741
40047,Mount Washington,KY,5.57661808
40056,Pewee Valley,KY,4.926365078
40059,Prospect,KY,4.833471792
40065,Shelbyville,KY,7.324975455
40071,Taylorsville,KY,7.129370893
40076,Waddy,KY,8.248621705
40109,Brooks,KY,8.410240918
40117,Ekron,KY,6.579563477
40118,Fairdale,KY,6.132467336
40142,Guston,KY,6.236689072
40150,Lebanon Junction,KY,8.583188581
40160,Radcliff,KY,5.478438184
40162,Rineyville,KY,7.795483725
40165,Shepherdsville,KY,5.693678725
40175,Vine Grove,KY,5.480703874
40177,West Point,KY,5.283588853
40202,Louisville,KY,2.256627143
40203,Louisville,KY,4.230043048
40204,Louisville,KY,6.349218337
40205,Louisville,KY,3.747451099
40206,Louisville,KY,2.484706593
40207,Louisville,KY,5.742013443
40208,Louisville,KY,0.976512348
40210,Louisville,KY,0.382901594
40211,Louisville,KY,2.663696095
40212,Louisville,KY,1.002945397
40213,Louisville,KY,3.359262896
40214,Louisville,KY,2.180348916
40215,Louisville,KY,3.647005513
40216,Louisville,KY,3.464239861
40217,Louisville,KY,1.258968356
40218,Louisville,KY,3.287516049
40219,Louisville,KY,3.189336153
40220,Louisville,KY,3.998942678
40222,Louisville,KY,3.909070312
40223,Louisville,KY,2.450721245
40228,Louisville,KY,2.385016237
40229,Louisville,KY,2.660675176
40241,Louisville,KY,2.587417869
40242,Louisville,KY,8.536364323
40243,Louisville,KY,5.500339853
40245,Louisville,KY,2.243788234
40258,Pleasure Ridge Park,KY,2.362359338
40272,Louisville,KY,4.403745941
40291,Louisville,KY,3.394758704
40299,Louisville,KY,3.842610075
40324,Georgetown,KY,5.043425723
40356,Nicholasville,KY,3.970999169
40361,Paris,KY,3.477834
40379,Stamping Ground,KY,4.471716638
40390,Wilmore,KY,7.423910581
40391,Winchester,KY,3.178007703
40403,Berea,KY,5.059285552
40461,Paint Lick,KY,5.071369232
40475,Richmond,KY,6.862019485
40502,Lexington,KY,6.936032022
40503,Lexington,KY,4.677894419
40504,Lexington,KY,4.901442489
40505,Lexington,KY,3.501246129
40507,Lexington,KY,4.809304433
40508,Lexington,KY,6.703421192
40509,Lexington,KY,3.94230043
40511,Lexington,KY,4.504946756
40513,Lexington,KY,2.887244166
40514,Lexington,KY,4.618986481
40515,Lexington,KY,5.303980062
40516,Lexington,KY,4.65901367
40517,Lexington,KY,2.946907333
40601,Frankfort,KY,1.596556151
41001,Alexandria,KY,4.911260479
41005,Burlington,KY,2.230949324
41007,Mentor,KY,5.381013519
41011,Covington,KY,6.556906578
41014,Covington,KY,5.017747904
41015,Covington,KY,6.135488256
41016,Ludlow,KY,3.01638849
41017,Douglas,AZ,7.494902198
41018,Erlanger,KY,4.87727513
41030,Crittenden,KY,6.084887848
41035,Dry Ridge,KY,6.543312439
41042,Florence,KY,3.637942754
41048,Hebron,KY,2.698436674
41051,Independence,KY,3.171965864
41059,Melbourne,KY,7.408050751
41063,Morning View,KY,9.390529416
41071,Newport,KY,5.858318858
41073,Bellevue,KY,8.167812099
41074,Dayton,KY,6.328071898
41075,Fort Thomas,KY,5.086473831
41076,Cold Spring,KY,2.427309116
41091,Union,KY,6.714749641
41092,Verona,KY,5.945170304
41094,Walton,KY,3.447624802
41097,Williamstown,KY,3.880371573
41101,Ashland,KY,1.920549807
41102,Ashland,KY,2.073861491
41129,Catlettsburg,KY,2.570802809
41168,Rush,KY,1.146439091
42001,Paducah,KY,5.612869119
42003,Paducah,KY,4.141681142
42025,Benton,KY,7.133902273
42086,West Paducah,KY,8.729703195
42101,Bowling Green,KY,9.07333283
42103,Bowling Green,KY,5.459557435
42104,Bowling Green,KY,9.115625708
42122,Alvaton,KY,7.420889661
42171,Smiths Grove,KY,2.677290235
42211,Cadiz,KY,5.220149536
42217,Crofton,KY,8.13080583
42240,Hopkinsville,KY,7.620270372
42262,Oak Grove,KY,3.603202175
42266,Pembroke,KY,5.856053168
42274,Rockfield,KY,9.490975002
42301,Owensboro,KY,9.339929008
42303,Owensboro,KY,8.963824485
42345,Greenville,KY,0.524884827
42366,Philpot,KY,9.677516804
42376,Utica,KY,9.427535685
42378,Whitesville,KY,9.876897515
42413,Hanson,KY,3.226342421
42420,Henderson,KY,3.500490899
42431,Madisonville,KY,3.841854845
42442,Nortonville,KY,7.689751529
42452,Robards,KY,1.018049996
42464,White Plains,KY,8.660222038
42701,Elizabethtown,KY,6.006343932
42718,Campbellsville,KY,6.955668001
42724,Cecilia,KY,7.527377086
42740,Glendale,KY,3.350955366
42776,Sonora,KY,8.617929159
43001,Alexandria,OH,5.094781361
43003,Ashley,OH,8.702514916
43004,Columbus,OH,4.844045012
43011,Centerburg,OH,9.802884978
43015,Delaware,OH,6.130956876
43016,Dublin,OH,8.704780606
43017,Dublin,OH,7.411071671
43019,Fredericktown,OH,6.689827052
43021,Galena,OH,7.407295521
43023,Granville,OH,3.643229363
43025,Hebron,OH,4.354655993
43026,Hilliard,OH,8.693452156
43028,Howard,OH,8.436673967
43031,Johnstown,OH,4.634091081
43035,Columbus,OH,7.591571634
43040,Marysville,OH,4.330488634
43045,Milford Center,OH,3.534476248
43046,Millersport,OH,5.044936183
43050,Mount Vernon,OH,6.230647232
43054,New Albany,OH,8.085492032
43055,Newark,OH,3.884902953
43056,Heath,OH,4.757948795
43061,Ostrander,OH,5.443697606
43062,Pataskala,OH,1.839740201
43064,Plain City,OH,2.56400574
43065,Powell,OH,4.992825315
43066,Radnor,OH,9.508345291
43067,Raymond,OH,0.592100295
43068,Reynoldsburg,OH,4.595574352
43071,Saint Louisville,OH,0.610225814
43074,Sunbury,OH,8.673816177
43076,Thornville,OH,2.570047579
43081,Westerville,OH,9.087682199
43082,Westerville,OH,6.27142965
43085,Worthington,OH,7.192054981
43102,Amanda,OH,3.630390454
43103,Ashville,OH,1.804999622
43105,Baltimore,OH,7.300052866
43107,Bremen,OH,7.341590514
43110,Columbus,OH,4.252699947
43112,Carroll,OH,2.755834151
43113,Circleville,OH,1.587493392
43116,Commercial Point,OH,1.570878332
43119,Columbus,OH,7.078770486
43123,Grove City,OH,7.278151197
43125,Groveport,OH,4.847065932
43128,Jeffersonville,OH,3.331319387
43130,Lancaster,OH,2.409183596
43135,Laurelville,OH,0.716713239
43137,Columbus,OH,6.27369534
43138,Logan,OH,0.609470584
43140,London,OH,6.229892002
43143,Mount Sterling,OH,4.494373537
43145,New Holland,OH,5.479948644
43146,Orient,OH,4.832716562
43147,Pickerington,OH,7.459406389
43148,Pleasantville,OH,5.655161997
43149,Rockbridge,OH,3.848651915
43150,Rushville,OH,5.183143267
43154,Stoutsville,OH,7.197341591
43155,Sugar Grove,OH,1.992296654
43160,Washington Court House,OH,0.2394079
43162,West Jefferson,OH,4.599350502
43164,Williamsport,OH,5.436900536
43201,Columbus,OH,4.499660147
43202,Columbus,OH,8.328676082
43203,Columbus,OH,4.212672759
43204,Columbus,OH,3.505777509
43205,Columbus,OH,4.581980213
43206,Columbus,OH,2.640283966
43207,Columbus,OH,5.091760441
43209,Bexley,OH,8.977418624
43211,Columbus,OH,1.241598067
43212,Grandview Heights,OH,5.567555321
43213,Whitehall,OH,3.308662488
43214,Columbus,OH,9.30745412
43215,Columbus,OH,7.547768295
43219,Columbus,OH,0.567932936
43220,Upper Arlington,OH,8.175364398
43221,Upper Arlington,OH,9.702439393
43222,Columbus,OH,2.255116683
43223,Columbus,OH,2.539083151
43224,Columbus,OH,4.137149762
43227,Columbus,OH,2.832112378
43228,Columbus,OH,5.34174156
43229,Columbus,OH,5.362132769
43230,Gahanna,OH,6.026735141
43231,Columbus,OH,4.284419606
43232,Columbus,OH,3.569216827
43235,Columbus,OH,7.266067518
43240,Columbus,OH,4.129597462
43302,Marion,OH,2.011932633
43314,Caledonia,OH,8.407219998
43315,Cardington,OH,2.969564232
43320,Edison,OH,0.593610754
43332,La Rue,OH,3.474813081
43334,Marengo,OH,5.710293784
43338,Mount Gilead,OH,0.598897364
43342,Prospect,OH,9.736424741
43344,Richwood,OH,1.159278
43402,Bowling Green,OH,7.888377011
43406,Bradner,OH,0.446340911
43412,Curtice,OH,2.008156484
43438,Kelleys Island,OH,1.731742316
43443,Luckey,OH,1.144173401
43447,Millbury,OH,2.307982781
43450,Pemberville,OH,4.839513632
43460,Rossford,OH,0.740125368
43462,Rudolph,OH,0.47352919
43465,Walbridge,OH,1.605618911
43466,Wayne,OH,0.390453893
43502,Archbold,OH,4.011781587
43515,Delta,OH,6.05165773
43516,Deshler,OH,7.512272487
43521,Fayette,OH,1.936409637
43522,Grand Rapids,OH,5.674797976
43525,Haskins,OH,5.404425648
43527,Holgate,OH,4.745865116
43528,Holland,OH,3.151574654
43533,Lyons,OH,0.92138056
43537,Maumee,OH,4.227022128
43540,Metamora,OH,5.392341968
43542,Monclova,OH,7.6663394
43545,Napoleon,OH,5.218639076
43551,Perrysburg,OH,3.323011857
43558,Swanton,OH,4.672607809
43560,Sylvania,OH,3.271656219
43566,Waterville,OH,3.594894645
43567,Wauseon,OH,3.300354958
43569,Weston,OH,2.992976361
43571,Whitehouse,OH,6.151348085
43604,Toledo,OH,0.414621252
43605,Toledo,OH,0.274148478
43606,Toledo,OH,1.508949475
43607,Toledo,OH,0.214485311
43608,Toledo,OH,0.386677743
43609,Toledo,OH,1.604108451
43611,Toledo,OH,3.468771241
43612,Toledo,OH,1.039951665
43613,Toledo,OH,1.442489238
43614,Toledo,OH,1.427384639
43615,Toledo,OH,2.074616721
43616,Oregon,OH,1.595800921
43617,Toledo,OH,1.567857413
43619,Northwood,OH,3.324522317
43620,Toledo,OH,0.589834605
43623,Toledo,OH,3.288271279
43701,Zanesville,OH,6.377161846
43713,Barnesville,OH,0.355713315
43716,Beallsville,OH,0.326259346
43718,Belmont,OH,3.997432218
43719,Bethesda,OH,3.283739899
43723,Byesville,OH,0.7031191
43731,Crooksville,OH,1.16456461
43734,Duncan Falls,OH,9.396571256
43746,Hopewell,OH,5.540367042
43762,New Concord,OH,9.419983385
43767,Norwich,OH,9.603504267
43771,Philo,OH,7.766784986
43777,Roseville,OH,4.870478061
43783,Somerset,OH,4.594063892
43812,Coshocton,OH,1.041462125
43821,Dresden,OH,5.752586663
43822,Frazeysburg,OH,5.81451552
43824,Fresno,OH,4.338040933
43830,Nashport,OH,6.611283136
43832,Newcomerstown,OH,2.277773582
43842,Dresden,OH,5.962540594
43844,Warsaw,OH,2.936334114
43845,West Lafayette,OH,3.125896836
43906,Bellaire,OH,4.723208217
43912,Bridgeport,OH,3.94683181
43920,East Liverpool,OH,4.030662337
43935,Martins Ferry,OH,7.361981723
43942,Powhatan Point,OH,0.798278076
43945,Salineville,OH,7.602900083
43947,Shadyside,OH,2.187901216
43950,Saint Clairsville,OH,5.617400498
43968,Wellsville,OH,1.897892908
43977,Flushing,OH,7.612718073
44001,Amherst,OH,2.170530927
44003,Andover,OH,0.580016615
44004,Ashtabula,OH,0.068725927
44010,Austinburg,OH,1.190997659
44011,Avon,OH,3.807869496
44012,Avon Lake,OH,6.660373084
44017,Berea,OH,3.421191753
44021,Burton,OH,5.11441734
44022,Chagrin Falls,OH,2.407673136
44023,Chagrin Falls,OH,2.919719054
44024,Chardon,OH,3.536741938
44026,Chesterland,OH,4.699796088
44028,Grafton,OH,5.176346197
44030,Conneaut,OH,0.659315762
44035,Elyria,OH,0.437278151
44039,North Ridgeville,OH,4.318404954
44040,Gates Mills,OH,4.753417416
44041,Geneva,OH,1.63658334
44044,Grafton,OH,1.699267427
44046,Huntsburg,OH,2.32912922
44047,Jefferson,OH,0.536968507
44048,Kingsville,OH,1.029378446
44050,Lagrange,OH,2.680311155
44052,Lorain,OH,0.301336757
44053,Lorain,OH,1.61694736
44054,Sheffield Lake,OH,5.937618005
44055,Lorain,OH,2.193187826
44056,Macedonia,OH,3.304131108
44057,Madison,OH,0.249225889
44060,Mentor,OH,0.710671399
44062,Middlefield,OH,5.158220678
44064,Montville,OH,1.477985046
44065,Newbury,OH,1.772524734
44067,Northfield,OH,1.363945321
44070,North Olmsted,OH,2.036099992
44072,Novelty,OH,3.998187448
44074,Oberlin,OH,4.310097425
44076,Orwell,OH,1.507439015
44077,Painesville,OH,0.183520882
44081,Perry,OH,0.249981119
44084,Roaming Shores,OH,0.518087758
44085,Roaming Shores,OH,1.215920248
44086,Thompson,OH,2.048938902
44087,Twinsburg,OH,3.26410392
44089,Vermilion,OH,1.929612567
44090,Wellington,OH,3.056415679
44092,Wickliffe,OH,0.653273922
44094,Willoughby,OH,0.370817914
44095,Eastlake,OH,0.208443471
44102,Cleveland,OH,5.80847368
44103,Cleveland,OH,0.126123405
44104,Cleveland,OH,2.200740125
44105,Cleveland,OH,4.936938298
44106,Cleveland,OH,4.772298165
44107,Lakewood,OH,3.914356922
44108,Cleveland,OH,6.433048863
44109,Cleveland,OH,4.275356846
44110,Cleveland,OH,2.08594517
44111,Cleveland,OH,4.271580696
44112,East Cleveland,OH,6.812174307
44116,Rocky River,OH,6.213276943
44117,Euclid,OH,2.344233819
44118,Cleveland Heights,OH,0.678951741
44119,Cleveland,OH,1.720413866
44120,Cleveland,OH,3.841099615
44121,South Euclid,OH,0.529416207
44122,Shaker Heights,OH,0.269617098
44123,Euclid,OH,2.868363417
44124,Lyndhurst,OH,2.925760894
44125,Garfield Heights,OH,0.425949702
44126,Fairview Park,OH,5.534325202
44127,Cleveland,OH,6.531983989
44128,Cleveland,OH,1.417566649
44129,Parma,OH,5.078166302
44130,Parma Heights,OH,1.664526848
44131,Seven Hills,OH,4.862925761
44132,Euclid,OH,0.444830451
44133,North Royalton,OH,4.848576392
44134,Parma,OH,2.135790348
44135,Cleveland,OH,1.518012235
44136,Strongsville,OH,5.314553281
44137,Maple Heights,OH,1.754399215
44138,Olmsted Falls,OH,5.030586814
44139,Solon,OH,4.523827505
44140,Bay Village,OH,5.696699645
44141,Brecksville,OH,4.853107771
44142,Brook Park,OH,4.124310853
44143,Richmond Heights,OH,2.924250434
44144,Cleveland,OH,4.049543086
44145,Westlake,OH,3.529944868
44146,Bedford,OH,0.448606601
44147,Broadview Heights,OH,4.868212371
44149,Strongsville,OH,6.74873499
44201,Atwater,OH,1.767993354
44202,Aurora,OH,2.115399139
44203,Barberton,OH,0.818669285
44212,Brunswick,OH,3.96193641
44214,Burbank,OH,3.95362888
44215,Chippewa Lake,OH,5.11743826
44216,New Franklin,OH,4.065402915
44217,Creston,OH,5.559247791
44221,Cuyahoga Falls,OH,1.265010196
44223,Cuyahoga Falls,OH,1.999848954
44224,Stow,OH,2.706744204
44230,Doylestown,OH,2.416735896
44231,Garrettsville,OH,3.764821388
44233,Hinckley,OH,4.749641266
44234,Hiram,OH,3.915112152
44236,Hudson,OH,5.397628578
44240,Kent,OH,2.80039272
44241,Streetsboro,OH,0.644966392
44250,Cuyahoga Falls,OH,0.195604562
44253,Litchfield,OH,4.617476021
44254,Lodi,OH,4.760214485
44255,Mantua,OH,2.079903331
44256,Medina,OH,4.543463485
44260,Mogadore,OH,3.142511895
44262,Munroe Falls,OH,2.859300657
44264,Cuyahoga Falls,OH,4.858394381
44266,Ravenna,OH,1.104146213
44270,Rittman,OH,1.710595876
44272,Rootstown,OH,1.008232007
44273,Seville,OH,2.176572766
44275,Spencer,OH,6.388490295
44276,Sterling,OH,4.580469753
44278,Tallmadge,OH,2.489993203
44280,Valley City,OH,5.313042822
44281,Wadsworth,OH,3.072275508
44286,Richfield,OH,2.806434559
44287,West Salem,OH,0.46295597
44288,Windham,OH,0.375349294
44301,Akron,OH,0.424439242
44302,Akron,OH,0.770334567
44303,Akron,OH,1.412280039
44304,Akron,OH,6.112831357
44305,Akron,OH,0.544520807
44306,Akron,OH,0.107242655
44307,Akron,OH,0.148025074
44310,Akron,OH,1.067895174
44311,Akron,OH,0.067970697
44312,Akron,OH,0.839815724
44313,Akron,OH,1.796692093
44314,Akron,OH,0.130654784
44319,Portage Lakes,OH,3.200664602
44320,Akron,OH,1.207612718
44321,Copley,OH,3.859980364
44333,Fairlawn,OH,0.814137905
44401,Berlin Center,OH,4.036704176
44402,Bristolville,OH,4.692243788
44403,Brookfield Center,OH,2.308738011
44405,Campbell,OH,5.237519825
44406,Canfield,OH,3.976285779
44408,Columbiana,OH,4.773053395
44410,Cortland,OH,1.762706744
44411,Deerfield,OH,2.704478514
44412,Diamond,OH,4.576693603
44413,East Palestine,OH,3.415149913
44420,Girard,OH,2.393323767
44423,Hanoverton,OH,7.90876822
44425,Hubbard,OH,3.422702213
44427,Kensington,OH,8.688165546
44428,Kinsman,OH,0.804319915
44430,Leavittsburg,OH,5.421040707
44431,Leetonia,OH,4.65372706
44432,Lisbon,OH,5.845479949
44436,Lowellville,OH,8.758401933
44437,Mc Donald,OH,2.56249528
44438,Masury,OH,7.398987992
44440,Mineral Ridge,OH,0.614757194
44441,Negley,OH,5.441431916
44442,New Middletown,OH,5.173325278
44443,New Springfield,OH,3.610754475
44444,Newton Falls,OH,2.835888528
44445,New Waterford,OH,2.304961861
44446,Niles,OH,0.890416132
44449,North Benton,OH,1.098859603
44450,North Bloomfield,OH,0.182010422
44451,North Jackson,OH,5.568310551
44452,North Lima,OH,4.747375576
44460,Salem,OH,5.257155804
44470,Southington,OH,3.996676988
44471,Struthers,OH,0.478815799
44473,Vienna Center,OH,4.566875614
44481,Lordstown,OH,2.841930368
44483,Warren,OH,3.319990937
44484,Warren,OH,3.347179216
44485,Warren,OH,6.059210029
44491,West Farmington,OH,2.572313269
44502,Youngstown,OH,5.042670493
44504,Youngstown,OH,6.916396043
44505,Youngstown,OH,6.393021675
44506,Youngstown,OH,8.747073484
44509,Youngstown,OH,8.043954384
44510,Youngstown,OH,7.427686731
44511,Youngstown,OH,1.280114795
44512,Boardman,OH,2.054980742
44514,Boardman,OH,0.70009818
44515,Austintown,OH,2.400120837
44601,Alliance,OH,3.303375878
44606,Apple Creek,OH,7.336303905
44609,Beloit,OH,5.35760139
44614,Canal Fulton,OH,5.754097123
44615,Carrollton,OH,1.845782041
44618,Dalton,OH,4.563854694
44620,Dellroy,OH,5.302469602
44627,Fredericksburg,OH,3.71271052
44632,Hartville,OH,3.100974247
44634,Homeworth,OH,5.3477834
44641,Louisville,OH,5.236764595
44644,Malvern,OH,1.612415981
44645,Marshallville,OH,1.302016464
44646,Massillon,OH,1.293708934
44647,Massillon,OH,1.124537422
44662,Navarre,OH,4.361453062
44667,Orrville,OH,2.020995393
44672,Sebring,OH,1.331470433
44675,Sherrodsville,OH,2.459784004
44676,Shreve,OH,2.718072653
44677,Smithville,OH,5.652141077
44685,Green,OH,5.276791783
44691,Wooster,OH,6.415678574
44703,Canton,OH,0.040027188
44705,Canton,OH,1.141152481
44708,Canton,OH,2.649346726
44709,Canton,OH,0.479571029
44714,Canton,OH,0.370062684
44720,North Canton,OH,6.964730761
44721,Canton,OH,4.335020014
44804,Arcadia,OH,4.18019787
44813,Bellville,OH,2.768673061
44814,Berlin Heights,OH,3.72177328
44817,Bloomdale,OH,0.202401631
44822,Butler,OH,1.712106336
44824,Castalia,OH,1.15399139
44827,Crestline,OH,4.785137074
44830,Fostoria,OH,0.028698739
44839,Huron,OH,1.085265463
44843,Lucas,OH,4.549505324
44846,Milan,OH,0.9349747
44870,Sandusky,OH,0.205422551
44875,Shelby,OH,2.027037233
44878,Shiloh,OH,3.72101805
44889,Wakeman,OH,6.108299977
44902,Mansfield,OH,0.543010347
44903,Mansfield,OH,3.445359112
44904,Lexington,OH,0.966694358
44905,Mansfield,OH,0.867004003
44906,Mansfield,OH,0.93346424
44907,Mansfield,OH,0.46899781
45002,Cleves,OH,4.311607885
45005,Franklin,OH,4.836492712
45011,Hamilton,OH,3.01185711
45013,Hamilton,OH,2.09727362
45014,Fairfield,OH,3.242957481
45015,Hamilton,OH,0.960652519
45030,Harrison,OH,1.336757043
45036,Lebanon,OH,7.004757949
45039,Loveland,OH,6.032776981
45040,Mason,OH,8.446491957
45042,Middletown,OH,0.339098255
45044,Middletown,OH,1.422098029
45050,Monroe,OH,2.612340458
45052,North Bend,OH,1.222717317
45053,Okeana,OH,2.32157692
45054,Oregonia,OH,3.463484631
45056,Oxford,OH,4.754927876
45064,Somerville,OH,5.663469526
45065,South Lebanon,OH,6.525186919
45066,Springboro,OH,7.318933615
45067,Trenton,OH,1.673589608
45068,Waynesville,OH,7.089343705
45069,West Chester,OH,3.164413564
45102,Amelia,OH,2.32761876
45103,Batavia,OH,2.076882411
45106,Bethel,OH,2.888754626
45118,Fayetteville,OH,0.104221736
45120,Felicity,OH,4.268559776
45121,Georgetown,OH,0.477305339
45122,Goshen,OH,3.280718979
45123,Greenfield,OH,1.888830149
45130,Hamersville,OH,0.044558568
45133,Hillsboro,OH,0.605694434
45135,Leesburg,OH,2.386526697
45140,Loveland,OH,3.328298467
45142,Lynchburg,OH,0.906275961
45150,Milford,OH,4.620496941
45152,Morrow,OH,7.252473378
45154,Mount Orab,OH,0.093648516
45157,New Richmond,OH,4.918812778
45162,Butlerville,OH,6.138509176
45171,Sardinia,OH,1.243863757
45174,Terrace Park,OH,3.758779548
45176,Williamsburg,OH,0.274903708
45202,Cincinnati,OH,1.980968205
45204,Cincinnati,OH,1.043727815
45205,Cincinnati,OH,0.037006268
45206,Cincinnati,OH,2.942375953
45207,Cincinnati,OH,0.185031342
45208,Cincinnati,OH,3.01563326
45209,Cincinnati,OH,3.440827732
45211,Cincinnati,OH,1.217430708
45212,Norwood,OH,0.330035496
45213,Cincinnati,OH,8.077184503
45214,Cincinnati,OH,0.00981799
45215,Reading,OH,4.798731214
45216,Cincinnati,OH,1.86088664
45217,Saint Bernard,OH,2.767162601
45218,Greenhills,OH,4.026886187
45219,Cincinnati,OH,1.139642021
45220,Cincinnati,OH,1.228759157
45223,Cincinnati,OH,6.653576014
45224,Cincinnati,OH,5.373461219
45225,Cincinnati,OH,0.017370289
45226,Cincinnati,OH,2.644815346
45227,Cincinnati,OH,8.096820482
45229,Cincinnati,OH,6.304659769
45230,Cincinnati,OH,2.10256023
45231,Finneytown,OH,2.962011933
45232,Cincinnati,OH,0.490899479
45233,Cincinnati,OH,2.516426252
45236,Deer Park,OH,5.396118118
45237,Cincinnati,OH,1.027867986
45238,Cincinnati,OH,4.614455102
45239,White Oak,OH,3.126652066
45240,Forest Park,OH,2.831357148
45241,Sharonville,OH,5.184653727
45242,Blue Ash,OH,5.868892078
45243,Madeira,OH,6.618835435
45244,Dry Run,OH,3.273921909
45245,Cincinnati,OH,3.335095537
45246,Springdale,OH,2.153915867
45247,White Oak,OH,2.446945095
45248,Bridgetown,OH,2.106336379
45249,Montgomery,OH,4.337285703
45251,Northgate,OH,0.762027037
45252,Cleves,OH,0.349671475
45255,Cincinnati,OH,5.80771845
45302,Anna,OH,6.464768522
45305,Bellbrook,OH,2.058001662
45308,Bradford,OH,5.81300506
45309,Brookville,OH,4.517785666
45312,Casstown,OH,2.730156333
45314,Cedarville,OH,6.726078091
45315,Clayton,OH,0.92289102
45318,Covington,OH,3.927195831
45322,Englewood,OH,1.475719357
45323,Enon,OH,1.730987086
45324,Fairborn,OH,0.558114946
45325,Farmersville,OH,5.859074088
45327,Germantown,OH,4.057095386
45335,Jamestown,OH,1.374518541
45337,Laura,OH,3.509553659
45341,Medway,OH,2.09802885
45342,Miamisburg,OH,4.047277396
45344,New Carlisle,OH,4.285174836
45345,New Lebanon,OH,1.447020618
45356,Piqua,OH,1.595045691
45359,Pleasant Hill,OH,6.2827581
45363,Russia,OH,7.021373008
45365,Sidney,OH,3.900007552
45368,South Charleston,OH,0.884374292
45369,South Vienna,OH,8.268257684
45371,Tipp City,OH,3.635677064
45373,Troy,OH,4.558568084
45377,Vandalia,OH,2.448455555
45383,West Milton,OH,4.683936259
45385,Xenia,OH,1.030888906
45387,Yellow Springs,OH,1.38433653
45402,Dayton,OH,0.037761498
45403,Dayton,OH,3.007325731
45404,Dayton,OH,0.93044332
45405,Dayton,OH,0.611736274
45406,Dayton,OH,0.447851371
45409,Kettering,OH,2.637263047
45410,Dayton,OH,0.314930896
45414,Dayton,OH,0.624575183
45415,Clayton,OH,3.461218941
45416,Trotwood,OH,4.788913224
45417,Dayton,OH,0.681972661
45419,Oakwood,OH,1.070916094
45420,Dayton,OH,1.357903482
45424,Huber Heights,OH,0.912317801
45426,Trotwood,OH,0.918359641
45429,Kettering,OH,7.574956574
45430,Beavercreek,OH,1.794426403
45431,Beavercreek,OH,2.277018352
45432,Beavercreek,OH,0.712181859
45434,Beavercreek,OH,1.434936938
45439,Moraine,OH,1.237821917
45440,Kettering,OH,7.476021449
45449,West Carrollton,OH,2.931802734
45458,Centerville,OH,6.647534174
45459,Centerville,OH,7.824182464
45502,Northridge,OH,1.573899252
45503,Springfield,OH,0.366286534
45504,Springfield,OH,4.072199985
45505,Springfield,OH,0.188807492
45506,Springfield,OH,0.064194547
45601,Chillicothe,OH,1.546710973
45612,Bainbridge,OH,4.588022053
45619,Chesapeake,OH,2.608564308
45623,Crown City,OH,3.301110188
45628,Frankfort,OH,0.744656748
45638,Ironton,OH,7.059889736
45644,Kingston,OH,2.826070538
45645,Kitts Hill,OH,8.156483649
45648,Lucasville,OH,3.624348614
45652,McDermott,OH,2.922739974
45653,Minford,OH,5.175590967
45660,Peebles,OH,1.692470357
45662,Portsmouth,OH,0.850388943
45663,West Portsmouth,OH,4.618231251
45669,Proctorville,OH,1.109432822
45679,Seaman,OH,3.511064119
45680,South Point,OH,4.028396647
45693,West Union,OH,2.443168945
45694,Wheelersburg,OH,5.840193339
45697,Winchester,OH,0.263575259
45714,Belpre,OH,6.924703572
